t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497029,15582,32.089559,15.666495,7.548097,2.830325,14.926661,16.523858,21.447423,24.572922,26.941589,32.089559,506.818034,505.593257,504.825692,504.676915,calls/second,milliseconds
1480497030,16089,32.089559,15.670913,9.196277,2.810515,14.908923,16.528611,21.447423,24.572922,26.686733,32.089559,506.822561,505.593257,504.825692,504.676915,calls/second,milliseconds
1480497031,16603,32.089559,15.685570,9.196277,2.852205,14.880071,16.525863,21.571752,24.591633,26.941589,32.089559,507.005725,505.593257,504.825692,504.676915,calls/second,milliseconds
1480497032,17116,32.089559,15.677002,9.196277,2.831018,14.879905,16.529049,21.532726,24.572922,26.686733,29.391529,507.183114,505.593257,504.825692,504.676915,calls/second,milliseconds
1480497033,17627,32.089559,15.660332,9.196277,2.780534,14.904286,16.528611,21.345078,24.543253,26.249953,28.318039,507.304452,505.593257,504.825692,504.676915,calls/second,milliseconds
1480497034,18143,32.089559,15.633990,9.196277,2.741770,14.887759,16.517548,21.195014,24.389557,25.952316,28.318039,507.569598,505.961592,504.914521,504.707513,calls/second,milliseconds
1480497035,18656,32.089559,15.596940,9.196277,2.692877,14.879402,16.509669,21.054466,24.389557,25.952316,28.318039,507.734356,505.961592,504.914521,504.707513,calls/second,milliseconds
1480497036,19167,32.089559,15.602728,9.196277,2.698554,14.884546,16.517548,21.054466,24.543253,25.952316,28.318039,507.795374,505.961592,504.914521,504.707513,calls/second,milliseconds
1480497037,19685,32.089559,15.600578,9.196277,2.700146,14.884546,16.524812,21.068825,24.121716,25.929170,28.318039,508.052542,505.961592,504.914521,504.707513,calls/second,milliseconds
1480497038,20197,32.089559,15.562062,9.196277,2.666896,14.826407,16.483239,20.895799,23.903080,25.582916,28.318039,508.147014,505.961592,504.914521,504.707513,calls/second,milliseconds
1480497039,20709,32.089559,15.589001,9.196277,2.716438,14.856312,16.513775,21.068825,23.903080,25.952316,28.582775,508.277612,506.476378,505.038245,504.750131,calls/second,milliseconds
1480497040,21231,32.089559,15.598550,9.196277,2.746173,14.847218,16.506463,21.345078,23.903080,25.952316,28.582775,508.583717,506.476378,505.038245,504.750131,calls/second,milliseconds
1480497041,21754,32.089559,15.587353,9.196277,2.738574,14.826407,16.506463,21.322002,23.903080,25.952316,28.582775,508.921918,506.476378,505.038245,504.750131,calls/second,milliseconds
1480497042,22268,32.089559,15.595088,9.196277,2.746953,14.809967,16.527603,21.322002,23.903080,25.952316,28.582775,509.056899,506.476378,505.038245,504.750131,calls/second,milliseconds
1480497043,22773,32.089559,15.586644,9.196277,2.742079,14.822603,16.524812,21.219233,23.903080,25.952316,28.582775,508.949954,506.476378,505.038245,504.750131,calls/second,milliseconds
1480497044,23282,32.089559,15.618765,9.196277,2.739111,14.858580,16.543628,21.322002,23.766206,25.952316,28.582775,508.967257,507.205863,505.212816,504.810241,calls/second,milliseconds
1480497045,23805,32.089559,15.623037,9.196277,2.764523,14.857565,16.543628,21.322002,24.029333,25.952316,28.582775,509.247453,507.205863,505.212816,504.810241,calls/second,milliseconds
1480497046,24316,32.089559,15.620016,9.196277,2.760626,14.858580,16.568405,21.133500,24.029333,25.685086,28.582775,509.293000,507.205863,505.212816,504.810241,calls/second,milliseconds
1480497047,24834,32.089559,15.609953,9.196277,2.774123,14.826407,16.547970,21.133500,24.121716,25.685086,28.582775,509.483429,507.205863,505.212816,504.810241,calls/second,milliseconds
1480497048,25343,32.089559,15.622054,9.196277,2.756622,14.847336,16.547970,21.127441,24.121716,25.685086,28.582775,509.472543,507.205863,505.212816,504.810241,calls/second,milliseconds
1480497049,25847,32.089559,15.674059,9.196277,2.787115,14.880071,16.592772,21.345078,24.121716,25.685086,28.582775,509.365099,507.765083,505.361361,504.862261,calls/second,milliseconds
1480497050,26362,32.089559,15.672212,9.196277,2.799069,14.878421,16.631844,21.532726,24.121716,25.685086,28.582775,509.447863,507.765083,505.361361,504.862261,calls/second,milliseconds
1480497051,26863,32.089559,15.631087,7.445665,2.777422,14.868953,16.675968,21.133500,23.903080,25.545466,28.582775,509.304114,507.765083,505.361361,504.862261,calls/second,milliseconds
1480497052,27377,32.089559,15.616105,7.445665,2.740569,14.872540,16.667461,21.099130,23.903080,25.545466,28.582775,509.369374,507.765083,505.361361,504.862261,calls/second,milliseconds
1480497053,27880,32.089559,15.667092,7.445665,2.802944,14.908856,16.682106,21.127441,24.121716,26.051496,29.943027,509.261820,507.765083,505.361361,504.862261,calls/second,milliseconds
1480497054,28393,32.089559,15.714671,7.445665,2.813452,14.917789,16.746053,21.196894,24.029333,25.623662,29.943027,509.331946,507.767875,505.401668,504.878537,calls/second,milliseconds
1480497055,28911,32.089559,15.713639,7.445665,2.801461,14.908856,16.756229,21.196894,24.029333,25.545466,29.943027,509.500686,507.767875,505.401668,504.878537,calls/second,milliseconds
1480497056,29423,32.089559,15.714913,7.445665,2.797659,14.922644,16.746053,21.219233,24.029333,25.545466,29.943027,509.546160,507.767875,505.401668,504.878537,calls/second,milliseconds
1480497057,29939,32.089559,15.715790,7.445665,2.788696,14.952582,16.745186,21.196894,23.903080,25.183196,29.943027,509.622945,507.767875,505.401668,504.878537,calls/second,milliseconds
1480497058,30445,38.598520,15.793971,7.445665,3.011202,14.988540,16.756838,21.575159,24.657325,26.941589,38.598520,509.585067,507.767875,505.401668,504.878537,calls/second,milliseconds
1480497059,30957,38.598520,15.783147,7.445665,3.053261,14.952582,16.745186,21.591943,24.961001,27.123317,38.598520,509.635313,508.170221,505.523952,504.922423,calls/second,milliseconds
1480497060,31469,38.598520,15.753160,7.445665,3.012826,14.942656,16.756838,21.276323,24.657325,26.941589,38.598520,509.652079,508.170221,505.523952,504.922423,calls/second,milliseconds
1480497061,31978,38.598520,15.735440,7.445665,3.009016,14.916295,16.745874,21.219233,24.572922,26.941589,38.598520,509.648502,508.170221,505.523952,504.922423,calls/second,milliseconds
1480497062,32493,38.598520,15.694201,7.445665,2.907378,14.942656,16.706690,21.127441,23.766206,25.545466,38.598520,509.744532,508.170221,505.523952,504.922423,calls/second,milliseconds
1480497063,33006,38.598520,15.672771,7.445665,2.916229,14.889629,16.675968,21.127441,24.029333,25.183196,38.598520,509.770809,508.170221,505.523952,504.922423,calls/second,milliseconds
1480497064,33521,38.598520,15.645178,7.445665,2.893282,14.889629,16.592428,21.103826,23.903080,25.183196,38.598520,509.875288,508.556389,505.647520,504.967174,calls/second,milliseconds
1480497065,34044,38.598520,15.665125,7.445665,2.984054,14.884546,16.624834,21.196894,24.029333,25.582916,38.598520,510.048887,508.556389,505.647520,504.967174,calls/second,milliseconds
1480497066,34553,38.598520,15.662932,7.445665,2.978865,14.884557,16.601367,21.275856,23.766206,25.582916,38.598520,510.044606,508.556389,505.647520,504.967174,calls/second,milliseconds
1480497067,35076,38.598520,15.665407,7.445665,3.006643,14.884557,16.592428,21.275856,23.903080,26.752615,38.598520,510.244041,508.556389,505.647520,504.967174,calls/second,milliseconds
1480497068,35592,38.598520,15.647572,7.445665,3.023599,14.860731,16.547970,21.219233,24.121716,27.123317,38.598520,510.323274,508.556389,505.647520,504.967174,calls/second,milliseconds
1480497069,36109,38.598520,15.653778,7.445665,2.979708,14.889629,16.592428,21.103826,23.903080,26.752615,38.598520,510.409570,509.215512,505.831854,505.032730,calls/second,milliseconds
1480497070,36623,38.598520,15.660875,7.445665,2.976982,14.908856,16.592772,21.120134,24.029333,26.752615,38.598520,510.449841,509.215512,505.831854,505.032730,calls/second,milliseconds
1480497071,37140,38.598520,15.665033,7.445665,2.979099,14.939420,16.592428,21.127441,23.903080,26.752615,38.598520,510.550783,509.215512,505.831854,505.032730,calls/second,milliseconds
1480497072,37653,38.598520,15.667857,10.158474,2.967375,14.926661,16.592772,21.127441,24.029333,26.752615,38.598520,510.593259,509.215512,505.831854,505.032730,calls/second,milliseconds
1480497073,38166,38.598520,15.678693,10.158474,2.965766,14.930333,16.601367,21.133500,24.029333,26.752615,38.598520,510.624910,509.215512,505.831854,505.032730,calls/second,milliseconds
1480497074,38684,38.598520,15.667650,10.158474,2.966495,14.899841,16.586890,21.133500,23.903080,26.752615,38.598520,510.722871,509.598059,505.966862,505.082410,calls/second,milliseconds
1480497075,39198,38.598520,15.670914,10.158474,2.956483,14.899841,16.547970,21.127441,23.903080,26.752615,38.598520,510.763860,509.598059,505.966862,505.082410,calls/second,milliseconds
1480497076,39728,38.598520,15.677666,10.158474,2.972373,14.896127,16.596445,21.244642,24.121716,26.752615,38.598520,511.012882,509.598059,505.966862,505.082410,calls/second,milliseconds
1480497077,40234,38.598520,15.671724,10.158474,2.958095,14.896127,16.586890,21.120134,24.121716,26.752615,38.598520,510.930951,509.598059,505.966862,505.082410,calls/second,milliseconds
1480497078,40742,38.598520,15.673645,10.158474,2.942578,14.899841,16.596445,21.120134,24.029333,26.752615,38.598520,510.913315,509.598059,505.966862,505.082410,calls/second,milliseconds
1480497079,41270,38.598520,15.657117,10.158474,2.930430,14.884797,16.592772,21.103826,24.011515,26.752615,38.598520,511.108666,510.173894,506.145918,505.147327,calls/second,milliseconds
