t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497222,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.043036,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497223,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.041258,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497224,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.039626,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497225,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.038116,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497226,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.036716,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497227,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.035416,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497228,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.034204,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497229,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.033073,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497230,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.032014,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497231,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.031018,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497232,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.030088,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497233,1,0.377966,0.377966,0.377966,0.000000,0.377966,0.377966,0.377966,0.377966,0.377966,0.377966,0.029207,0.131848,0.184009,0.194521,calls/second,milliseconds
