t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497196,429,31.054056,2.529459,1.082454,3.397006,1.910077,2.049115,3.936199,7.093422,25.039472,31.054056,3116.617846,0.000000,0.000000,0.000000,calls/second,milliseconds
1480497197,3951,39.869709,2.357595,1.092543,2.892624,1.958439,2.100007,3.250753,4.467653,6.358892,38.304781,3465.045808,0.000000,0.000000,0.000000,calls/second,milliseconds
1480497198,7433,38.171212,2.178945,1.092543,1.678939,1.965100,2.103880,3.012305,3.822892,5.127045,38.128953,3471.320606,0.000000,0.000000,0.000000,calls/second,milliseconds
1480497199,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,3186.589532,0.000000,0.000000,0.000000,calls/second,milliseconds
1480497200,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,2416.682203,0.000000,0.000000,0.000000,calls/second,milliseconds
1480497201,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,1945.702932,2000.000000,2000.000000,2000.000000,calls/second,milliseconds
1480497202,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,1628.984114,2000.000000,2000.000000,2000.000000,calls/second,milliseconds
1480497203,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,1400.750576,2000.000000,2000.000000,2000.000000,calls/second,milliseconds
1480497204,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,1228.503230,2000.000000,2000.000000,2000.000000,calls/second,milliseconds
1480497205,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,1092.824636,2000.000000,2000.000000,2000.000000,calls/second,milliseconds
1480497206,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,986.174454,1840.088829,1966.942908,1988.919696,calls/second,milliseconds
1480497207,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,897.700591,1840.088829,1966.942908,1988.919696,calls/second,milliseconds
1480497208,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,821.993955,1840.088829,1966.942908,1988.919696,calls/second,milliseconds
1480497209,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,761.128116,1840.088829,1966.942908,1988.919696,calls/second,milliseconds
1480497210,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,707.222817,1840.088829,1966.942908,1988.919696,calls/second,milliseconds
1480497211,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,660.565737,1692.963450,1934.432201,1977.900779,calls/second,milliseconds
1480497212,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,619.562513,1692.963450,1934.432201,1977.900779,calls/second,milliseconds
1480497213,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,583.502627,1692.963450,1934.432201,1977.900779,calls/second,milliseconds
1480497214,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,551.294979,1692.963450,1934.432201,1977.900779,calls/second,milliseconds
1480497215,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,522.486620,1692.963450,1934.432201,1977.900779,calls/second,milliseconds
1480497216,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,496.564393,1557.601566,1902.458849,1966.942908,calls/second,milliseconds
1480497217,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,473.059187,1557.601566,1902.458849,1966.942908,calls/second,milliseconds
1480497218,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,451.679962,1557.601566,1902.458849,1966.942908,calls/second,milliseconds
1480497219,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,432.149665,1557.601566,1902.458849,1966.942908,calls/second,milliseconds
1480497220,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,414.240165,1557.601566,1902.458849,1966.942908,calls/second,milliseconds
1480497221,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,397.768563,1433.062621,1871.013970,1956.045745,calls/second,milliseconds
1480497222,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,382.580914,1433.062621,1871.013970,1956.045745,calls/second,milliseconds
1480497223,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,368.459347,1433.062621,1871.013970,1956.045745,calls/second,milliseconds
1480497224,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,355.391573,1433.062621,1871.013970,1956.045745,calls/second,milliseconds
1480497225,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,343.200038,1433.062621,1871.013970,1956.045745,calls/second,milliseconds
1480497226,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,331.805069,1318.481260,1840.088829,1945.208954,calls/second,milliseconds
1480497227,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,321.154379,1318.481260,1840.088829,1945.208954,calls/second,milliseconds
1480497228,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,311.158356,1318.481260,1840.088829,1945.208954,calls/second,milliseconds
1480497229,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,301.771879,1318.481260,1840.088829,1945.208954,calls/second,milliseconds
1480497230,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,292.924002,1318.481260,1840.088829,1945.208954,calls/second,milliseconds
1480497231,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,284.567998,1213.061319,1809.674836,1934.432201,calls/second,milliseconds
1480497232,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,276.715655,1213.061319,1809.674836,1934.432201,calls/second,milliseconds
1480497233,10000,31.491340,2.132305,1.067109,1.093506,1.962537,2.100613,3.049054,3.822892,4.559956,8.555186,269.248858,1213.061319,1809.674836,1934.432201,calls/second,milliseconds
