t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480496976,68,101.423794,22.314661,12.253437,14.151973,17.382884,25.295067,43.592030,70.406274,101.423794,101.423794,328.437091,0.000000,0.000000,0.000000,calls/second,milliseconds
1480496977,346,151.082798,27.512425,10.201519,20.853769,20.151351,33.241965,72.702533,96.103744,101.423794,151.082798,287.562629,0.000000,0.000000,0.000000,calls/second,milliseconds
1480496978,738,151.082798,23.645300,9.405916,15.926525,18.880433,26.510322,51.758178,74.995124,92.835674,151.082798,334.936622,0.000000,0.000000,0.000000,calls/second,milliseconds
1480496979,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,311.780882,0.000000,0.000000,0.000000,calls/second,milliseconds
1480496980,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,237.688362,0.000000,0.000000,0.000000,calls/second,milliseconds
1480496981,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,192.179591,200.000000,200.000000,200.000000,calls/second,milliseconds
1480496982,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,161.145954,200.000000,200.000000,200.000000,calls/second,milliseconds
1480496983,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,138.756060,200.000000,200.000000,200.000000,calls/second,milliseconds
1480496984,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,121.844313,200.000000,200.000000,200.000000,calls/second,milliseconds
1480496985,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,108.638893,200.000000,200.000000,200.000000,calls/second,milliseconds
1480496986,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,97.997928,184.008883,196.694291,198.891970,calls/second,milliseconds
1480496987,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,89.251512,184.008883,196.694291,198.891970,calls/second,milliseconds
1480496988,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,81.922310,184.008883,196.694291,198.891970,calls/second,milliseconds
1480496989,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,75.730524,184.008883,196.694291,198.891970,calls/second,milliseconds
1480496990,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,70.399133,184.008883,196.694291,198.891970,calls/second,milliseconds
1480496991,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,65.756620,169.296345,193.443220,197.790078,calls/second,milliseconds
1480496992,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,61.700647,169.296345,193.443220,197.790078,calls/second,milliseconds
1480496993,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,58.120004,169.296345,193.443220,197.790078,calls/second,milliseconds
1480496994,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,54.931761,169.296345,193.443220,197.790078,calls/second,milliseconds
1480496995,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,52.071188,169.296345,193.443220,197.790078,calls/second,milliseconds
1480496996,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,49.488328,155.760157,190.245885,196.694291,calls/second,milliseconds
1480496997,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,47.161174,155.760157,190.245885,196.694291,calls/second,milliseconds
1480496998,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,45.036108,155.760157,190.245885,196.694291,calls/second,milliseconds
1480496999,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,43.090240,155.760157,190.245885,196.694291,calls/second,milliseconds
1480497000,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,41.315248,155.760157,190.245885,196.694291,calls/second,milliseconds
1480497001,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,39.673249,143.306262,187.101397,195.604574,calls/second,milliseconds
1480497002,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,38.158061,143.306262,187.101397,195.604574,calls/second,milliseconds
1480497003,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,36.755589,143.306262,187.101397,195.604574,calls/second,milliseconds
1480497004,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,35.455927,143.306262,187.101397,195.604574,calls/second,milliseconds
1480497005,1000,151.082798,21.793898,5.612977,14.266380,17.700794,24.088921,46.875635,70.406274,84.174456,144.883559,34.241089,143.306262,187.101397,195.604574,calls/second,milliseconds
