t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497036,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,174.150200,283.322701,454.413251,491.650776,calls/second,milliseconds
1480497037,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,171.167612,283.322701,454.413251,491.650776,calls/second,milliseconds
1480497038,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,168.286214,283.322701,454.413251,491.650776,calls/second,milliseconds
1480497039,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,165.508711,260.669468,446.902461,488.926956,calls/second,milliseconds
1480497040,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,162.809213,260.669468,446.902461,488.926956,calls/second,milliseconds
1480497041,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,160.202904,260.669468,446.902461,488.926956,calls/second,milliseconds
1480497042,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,157.679241,260.669468,446.902461,488.926956,calls/second,milliseconds
1480497043,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,155.229960,260.669468,446.902461,488.926956,calls/second,milliseconds
1480497044,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,152.858745,239.827488,439.515813,486.218226,calls/second,milliseconds
1480497045,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,150.553134,239.827488,439.515813,486.218226,calls/second,milliseconds
1480497046,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,148.322024,239.827488,439.515813,486.218226,calls/second,milliseconds
1480497047,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,146.156633,239.827488,439.515813,486.218226,calls/second,milliseconds
1480497048,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,144.050935,239.827488,439.515813,486.218226,calls/second,milliseconds
1480497049,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,142.005607,220.651941,432.251255,483.524503,calls/second,milliseconds
1480497050,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,140.011567,220.651941,432.251255,483.524503,calls/second,milliseconds
1480497051,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,138.081932,220.651941,432.251255,483.524503,calls/second,milliseconds
1480497052,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,136.196816,220.651941,432.251255,483.524503,calls/second,milliseconds
1480497053,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,134.372589,220.651941,432.251255,483.524503,calls/second,milliseconds
1480497054,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,132.587826,203.009586,425.106770,480.845704,calls/second,milliseconds
1480497055,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,130.855667,203.009586,425.106770,480.845704,calls/second,milliseconds
1480497056,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,129.166000,203.009586,425.106770,480.845704,calls/second,milliseconds
1480497057,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,127.515730,203.009586,425.106770,480.845704,calls/second,milliseconds
1480497058,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,125.911373,203.009586,425.106770,480.845704,calls/second,milliseconds
1480497059,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,124.347779,186.777836,418.080374,478.181746,calls/second,milliseconds
1480497060,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,122.816553,186.777836,418.080374,478.181746,calls/second,milliseconds
1480497061,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,121.327827,186.777836,418.080374,478.181746,calls/second,milliseconds
1480497062,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,119.875761,186.777836,418.080374,478.181746,calls/second,milliseconds
1480497063,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,118.451540,186.777836,418.080374,478.181746,calls/second,milliseconds
1480497064,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,117.069059,171.843905,411.170113,475.532546,calls/second,milliseconds
1480497065,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,115.710217,171.843905,411.170113,475.532546,calls/second,milliseconds
1480497066,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,114.388544,171.843905,411.170113,475.532546,calls/second,milliseconds
1480497067,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,113.096928,171.843905,411.170113,475.532546,calls/second,milliseconds
1480497068,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,111.831539,171.843905,411.170113,475.532546,calls/second,milliseconds
1480497069,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,110.593224,158.104025,404.374069,472.898023,calls/second,milliseconds
1480497070,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,109.381931,158.104025,404.374069,472.898023,calls/second,milliseconds
1480497071,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,108.200245,158.104025,404.374069,472.898023,calls/second,milliseconds
1480497072,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,107.043604,158.104025,404.374069,472.898023,calls/second,milliseconds
1480497073,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,105.910055,158.104025,404.374069,472.898023,calls/second,milliseconds
1480497074,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,104.800072,145.462725,397.690353,470.278096,calls/second,milliseconds
1480497075,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,103.713067,145.462725,397.690353,470.278096,calls/second,milliseconds
1480497076,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,102.648648,145.462725,397.690353,470.278096,calls/second,milliseconds
1480497077,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,101.602575,145.462725,397.690353,470.278096,calls/second,milliseconds
1480497078,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,100.583695,145.462725,397.690353,470.278096,calls/second,milliseconds
1480497079,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,99.579477,133.832167,391.117110,467.672684,calls/second,milliseconds
1480497080,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,98.597461,133.832167,391.117110,467.672684,calls/second,milliseconds
1480497081,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,97.637377,133.832167,391.117110,467.672684,calls/second,milliseconds
1480497082,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,96.691334,133.832167,391.117110,467.672684,calls/second,milliseconds
1480497083,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,95.765240,133.832167,391.117110,467.672684,calls/second,milliseconds
1480497084,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,94.857511,123.131538,384.652513,465.081707,calls/second,milliseconds
1480497085,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,93.965325,123.131538,384.652513,465.081707,calls/second,milliseconds
1480497086,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,93.090242,123.131538,384.652513,465.081707,calls/second,milliseconds
1480497087,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,92.232505,123.131538,384.652513,465.081707,calls/second,milliseconds
1480497088,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,91.389522,123.131538,384.652513,465.081707,calls/second,milliseconds
1480497089,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,90.561993,113.286484,378.294766,462.505083,calls/second,milliseconds
1480497090,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,89.750779,113.286484,378.294766,462.505083,calls/second,milliseconds
1480497091,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,88.951221,113.286484,378.294766,462.505083,calls/second,milliseconds
1480497092,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,88.166180,113.286484,378.294766,462.505083,calls/second,milliseconds
1480497093,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,87.394398,113.286484,378.294766,462.505083,calls/second,milliseconds
1480497094,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,86.639165,104.228597,372.042103,459.942735,calls/second,milliseconds
1480497095,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,85.895782,104.228597,372.042103,459.942735,calls/second,milliseconds
1480497096,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,85.164381,104.228597,372.042103,459.942735,calls/second,milliseconds
1480497097,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,84.445227,104.228597,372.042103,459.942735,calls/second,milliseconds
1480497098,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,83.736555,104.228597,372.042103,459.942735,calls/second,milliseconds
1480497099,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,83.041543,95.894938,365.892788,457.394582,calls/second,milliseconds
1480497100,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,82.358331,95.894938,365.892788,457.394582,calls/second,milliseconds
1480497101,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,81.686225,95.894938,365.892788,457.394582,calls/second,milliseconds
1480497102,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,81.023775,95.894938,365.892788,457.394582,calls/second,milliseconds
1480497103,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,80.371911,95.894938,365.892788,457.394582,calls/second,milliseconds
1480497104,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,79.730689,88.227602,359.845112,454.860547,calls/second,milliseconds
1480497105,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,79.101141,88.227602,359.845112,454.860547,calls/second,milliseconds
1480497106,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,78.479734,88.227602,359.845112,454.860547,calls/second,milliseconds
1480497107,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,77.868541,88.227602,359.845112,454.860547,calls/second,milliseconds
1480497108,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,77.266917,88.227602,359.845112,454.860547,calls/second,milliseconds
1480497109,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,76.673974,81.173313,353.897396,452.340550,calls/second,milliseconds
1480497110,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,76.092011,81.173313,353.897396,452.340550,calls/second,milliseconds
1480497111,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,75.516924,81.173313,353.897396,452.340550,calls/second,milliseconds
1480497112,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,74.950969,81.173313,353.897396,452.340550,calls/second,milliseconds
1480497113,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,74.391846,81.173313,353.897396,452.340550,calls/second,milliseconds
1480497114,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,73.843141,74.683053,348.047986,449.834515,calls/second,milliseconds
1480497115,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,73.301926,74.683053,348.047986,449.834515,calls/second,milliseconds
1480497116,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,72.769735,74.683053,348.047986,449.834515,calls/second,milliseconds
1480497117,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,72.243033,74.683053,348.047986,449.834515,calls/second,milliseconds
1480497118,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,71.725759,74.683053,348.047986,449.834515,calls/second,milliseconds
1480497119,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,71.215058,68.711726,342.295259,447.342363,calls/second,milliseconds
1480497120,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,70.711508,68.711726,342.295259,447.342363,calls/second,milliseconds
1480497121,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,70.215039,68.711726,342.295259,447.342363,calls/second,milliseconds
1480497122,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,69.724174,68.711726,342.295259,447.342363,calls/second,milliseconds
1480497123,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,69.241591,68.711726,342.295259,447.342363,calls/second,milliseconds
1480497124,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,68.766117,63.217840,336.637616,444.864018,calls/second,milliseconds
1480497125,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,68.295239,63.217840,336.637616,444.864018,calls/second,milliseconds
1480497126,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,67.832527,63.217840,336.637616,444.864018,calls/second,milliseconds
1480497127,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,67.376296,63.217840,336.637616,444.864018,calls/second,milliseconds
1480497128,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,66.925444,63.217840,336.637616,444.864018,calls/second,milliseconds
1480497129,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,66.479385,58.163220,331.073486,442.399404,calls/second,milliseconds
1480497130,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,66.041741,58.163220,331.073486,442.399404,calls/second,milliseconds
1480497131,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,65.607334,58.163220,331.073486,442.399404,calls/second,milliseconds
1480497132,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,65.180472,58.163220,331.073486,442.399404,calls/second,milliseconds
1480497133,10000,62.656167,15.721154,8.180896,3.907283,14.813783,16.633755,21.658400,26.434246,30.602697,54.851369,64.757104,58.163220,331.073486,442.399404,calls/second,milliseconds
