t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497013,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.067821,0.184009,0.196694,0.198892,calls/second,milliseconds
1480497014,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.063502,0.169296,0.193443,0.197790,calls/second,milliseconds
1480497015,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.059715,0.169296,0.193443,0.197790,calls/second,milliseconds
1480497016,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.056354,0.169296,0.193443,0.197790,calls/second,milliseconds
1480497017,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.053345,0.169296,0.193443,0.197790,calls/second,milliseconds
1480497018,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.050643,0.169296,0.193443,0.197790,calls/second,milliseconds
1480497019,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.048202,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497020,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.045978,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497021,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.043965,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497022,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.042113,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497023,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.040413,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497024,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.038840,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497025,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.037388,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497026,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.036041,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497027,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.034790,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497028,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.033620,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497029,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.032525,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497030,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.031498,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497031,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.030537,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497032,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.029632,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497033,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.028778,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497034,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.027974,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497035,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.027215,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497036,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.026493,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497037,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.025809,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497038,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.025159,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497039,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.024543,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497040,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.023954,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497041,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.023394,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497042,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.022860,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497043,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.022349,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497044,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.021861,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497045,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.021392,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497046,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.020944,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497047,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.020515,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497048,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.020103,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497049,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.019707,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497050,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.019325,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497051,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.018959,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497052,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.018606,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497053,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.018266,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497054,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.017938,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497055,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.017623,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497056,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.017318,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497057,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.017022,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497058,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.016737,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497059,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.016463,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497060,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.016195,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497061,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.015937,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497062,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.015688,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497063,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.015445,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497064,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.015210,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497065,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.014982,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497066,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.014761,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497067,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.014547,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497068,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.014338,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497069,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.014135,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497070,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013938,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497071,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013747,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497072,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013560,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497073,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013379,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497074,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013202,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497075,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.013030,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497076,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012863,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497077,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012699,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497078,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012540,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497079,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012384,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497080,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012233,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497081,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.012085,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497082,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011941,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497083,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011800,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497084,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011662,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497085,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011528,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497086,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011396,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497087,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011268,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497088,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011142,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497089,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.011020,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497090,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010900,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497091,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010782,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497092,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010667,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497093,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010554,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497094,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010444,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497095,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010336,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497096,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010231,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497097,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010127,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497098,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.010025,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497099,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009926,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497100,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009828,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497101,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009733,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497102,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009639,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497103,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009547,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497104,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009457,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497105,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009368,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497106,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009281,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497107,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009196,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497108,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009112,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497109,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.009030,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497110,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008949,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497111,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008870,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497112,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008792,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497113,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008715,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497114,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008640,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497115,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008566,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497116,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008493,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497117,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008421,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497118,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008351,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497119,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008282,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497120,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008214,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497121,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008147,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497122,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008081,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497123,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.008016,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497124,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007953,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497125,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007890,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497126,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007828,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497127,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007767,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497128,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007707,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497129,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007648,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497130,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007590,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497131,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007533,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497132,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007477,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497133,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007421,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497134,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007367,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497135,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007313,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497136,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007260,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497137,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007208,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497138,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007156,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497139,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007105,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497140,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007055,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497141,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.007005,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497142,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006957,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497143,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006909,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497144,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006861,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497145,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006814,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497146,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006768,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497147,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006723,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497148,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006678,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497149,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006634,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497150,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006590,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497151,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006547,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497152,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006504,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497153,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006462,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497154,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006421,0.016417,0.121306,0.169296,calls/second,milliseconds
1480497155,1,1.633641,1.633641,1.633641,0.000000,1.633641,1.633641,1.633641,1.633641,1.633641,1.633641,0.006380,0.016417,0.121306,0.169296,calls/second,milliseconds
