t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480496991,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.080487,0.184009,0.196694,0.198892,calls/second,milliseconds
1480496992,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.074493,0.184009,0.196694,0.198892,calls/second,milliseconds
1480496993,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.069335,0.184009,0.196694,0.198892,calls/second,milliseconds
1480496994,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.064845,0.169296,0.193443,0.197790,calls/second,milliseconds
1480496995,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.060896,0.169296,0.193443,0.197790,calls/second,milliseconds
1480496996,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.057393,0.169296,0.193443,0.197790,calls/second,milliseconds
1480496997,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.054285,0.169296,0.193443,0.197790,calls/second,milliseconds
1480496998,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.051489,0.169296,0.193443,0.197790,calls/second,milliseconds
1480496999,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.048962,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497000,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.046682,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497001,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.044594,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497002,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.042692,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497003,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.040944,0.155760,0.190246,0.196694,calls/second,milliseconds
1480497004,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.039338,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497005,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.037847,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497006,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.036468,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497007,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.035183,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497008,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.033989,0.143306,0.187101,0.195605,calls/second,milliseconds
1480497009,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.032872,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497010,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.031824,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497011,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.030844,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497012,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.029918,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497013,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.029052,0.131848,0.184009,0.194521,calls/second,milliseconds
1480497014,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.028230,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497015,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.027456,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497016,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.026723,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497017,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.026027,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497018,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.025366,0.121306,0.180967,0.193443,calls/second,milliseconds
1480497019,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.024739,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497020,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.024139,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497021,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.023573,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497022,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.023030,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497023,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.022512,0.111607,0.177976,0.192372,calls/second,milliseconds
1480497024,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.022016,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497025,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.021541,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497026,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.021087,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497027,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.020652,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497028,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.020234,0.102683,0.175035,0.191306,calls/second,milliseconds
1480497029,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.019833,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497030,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.019446,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497031,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.019075,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497032,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.018719,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497033,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.018374,0.094473,0.172142,0.190246,calls/second,milliseconds
1480497034,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.018043,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497035,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.017724,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497036,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.017415,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497037,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.017117,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497038,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.016828,0.086920,0.169296,0.189192,calls/second,milliseconds
1480497039,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.016550,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497040,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.016281,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497041,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.016020,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497042,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.015768,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497043,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.015523,0.079970,0.166498,0.188144,calls/second,milliseconds
1480497044,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.015286,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497045,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.015055,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497046,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.014832,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497047,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.014615,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497048,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.014405,0.073576,0.163746,0.187101,calls/second,milliseconds
1480497049,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.014200,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497050,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.014001,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497051,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.013808,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497052,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.013620,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497053,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.013437,0.067693,0.161040,0.186065,calls/second,milliseconds
1480497054,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.013259,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497055,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.013085,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497056,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012916,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497057,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012751,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497058,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012591,0.062281,0.158378,0.185034,calls/second,milliseconds
1480497059,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012435,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497060,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012282,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497061,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.012133,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497062,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011988,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497063,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011845,0.057301,0.155760,0.184009,calls/second,milliseconds
1480497064,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011707,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497065,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011571,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497066,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011439,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497067,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011309,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497068,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011183,0.052719,0.153186,0.182989,calls/second,milliseconds
1480497069,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.011059,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497070,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010938,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497071,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010820,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497072,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010704,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497073,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010591,0.048504,0.150654,0.181976,calls/second,milliseconds
1480497074,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010480,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497075,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010371,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497076,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010265,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497077,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010160,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497078,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.010058,0.044626,0.148164,0.180967,calls/second,milliseconds
1480497079,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009958,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497080,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009860,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497081,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009764,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497082,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009669,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497083,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009577,0.041058,0.145715,0.179965,calls/second,milliseconds
1480497084,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009486,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497085,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009397,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497086,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009309,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497087,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009223,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497088,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009139,0.037775,0.143306,0.178968,calls/second,milliseconds
1480497089,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.009056,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497090,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008975,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497091,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008895,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497092,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008817,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497093,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008739,0.034755,0.140938,0.177976,calls/second,milliseconds
1480497094,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008664,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497095,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008590,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497096,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008516,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497097,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008445,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497098,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008374,0.031976,0.138608,0.176990,calls/second,milliseconds
1480497099,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008304,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497100,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008236,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497101,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008169,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497102,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008102,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497103,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.008037,0.029419,0.136317,0.176010,calls/second,milliseconds
1480497104,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007973,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497105,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007910,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497106,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007848,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497107,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007787,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497108,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007727,0.027067,0.134064,0.175035,calls/second,milliseconds
1480497109,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007667,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497110,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007609,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497111,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007552,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497112,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007495,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497113,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007439,0.024903,0.131848,0.174065,calls/second,milliseconds
1480497114,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007384,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497115,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007330,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497116,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007277,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497117,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007224,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497118,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007173,0.022912,0.129669,0.173101,calls/second,milliseconds
1480497119,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007121,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497120,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007071,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497121,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.007021,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497122,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006972,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497123,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006924,0.021080,0.127526,0.172142,calls/second,milliseconds
1480497124,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006877,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497125,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006830,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497126,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006783,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497127,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006738,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497128,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006693,0.019394,0.125418,0.171188,calls/second,milliseconds
1480497129,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006648,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497130,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006604,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497131,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006561,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497132,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006518,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497133,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006476,0.017844,0.123345,0.170239,calls/second,milliseconds
1480497134,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006434,0.016417,0.121306,0.169296,calls/second,milliseconds
1480497135,1,0.326251,0.326251,0.326251,0.000000,0.326251,0.326251,0.326251,0.326251,0.326251,0.326251,0.006393,0.016417,0.121306,0.169296,calls/second,milliseconds
